Chain/Market,Tag name,Date tag,Price per unit,Price per liter,Value,Volume,Distribution relevant rate,Manufacturer,Segment,Brand,Taste,Pack type,Size,SKU,SKU2,"ABV, %"
Maxima,TG62557,OCT 2011,0.6,1.2,1.551233873,1.292694895,98.8893879,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,NOV 2011,0.69,1.38,1.551012229,1.123921905,73.30472954,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,DEC 2011,0.69,1.38,1.713011442,1.241312639,83.75742803,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JAN 2012,0.64,1.28,2.060273527,1.609588693,133.4284643,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,FEB 2012,0.65,1.3,2.08099982,1.600769092,133.5841807,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,MAR 2012,0.68,1.37,2.191298163,1.59948771,133.4772494,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,APR 2012,0.59,1.18,3.930666359,3.331073185,281.1758876,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,MAY 2012,0.73,1.46,2.794276493,1.913888009,161.5512869,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JUN 2012,0.71,1.42,3.562079772,2.508506882,197.570002,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JUL 2012,0.77,1.54,2.670730509,1.73424059,136.5887889,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,AUG 2012,0.79,1.58,2.171575273,1.37441473,109.8844577,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,SEP 2012,0.59,1.18,2.797052128,2.370383159,189.5121336,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,OCT 2012,0.79,1.58,1.107720622,0.701089001,58.54093159,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,NOV 2012,0.79,1.58,1.037115561,0.656402254,54.80958821,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,DEC 2012,0.69,1.38,1.165728429,0.844730746,68.37250656,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JAN 2013,0.79,1.58,1.084811824,0.686589762,55.57257534,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,FEB 2013,0.79,1.58,1.096758689,0.694151069,61.79332816,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,MAR 2013,0.79,1.58,1.1940846,0.755749747,67.27684247,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,APR 2013,0.59,1.18,2.063049854,1.748347334,149.2389284,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,MAY 2013,0.69,1.38,2.917037256,2.113795113,180.4335508,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JUN 2013,0.69,1.38,3.001215036,2.174793504,177.8763607,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JUL 2013,0.59,1.18,4.25711511,3.607724669,295.0758007,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,AUG 2013,0.79,1.58,3.043824097,1.926470948,164.0967953,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,SEP 2013,0.69,1.38,1.674204275,1.213191503,103.3396523,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,OCT 2013,0.69,1.38,1.036036661,0.750751204,57.12465908,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,NOV 2013,0.69,1.38,0.789572916,0.572154287,43.5352197,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,DEC 2013,0.79,1.58,0.823330515,0.521095263,39.25410616,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,JAN 2014,0.69,1.38,0.970115455,0.702982214,52.95565016,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,FEB 2014,0.69,1.38,0.872842646,0.632494671,3.717556161,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG62557,MAR 2014,0.79,1.58,0.991480361,0.627519216,3.659298644,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,can,0.5,FIZZ PEAR NON ALCOHOL.<1.2% CT0.5L,Fizz Pear 0.5 can,0.012
Maxima,TG81553,APR 2011,2.24,2.24,0.76608438,0.342001955,7.510423156,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,MAY 2011,2.24,2.24,1.718298354,0.767097479,22.03800128,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,JUN 2011,2.24,2.24,2.963230723,1.322870859,10.21694178,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,JUL 2011,1.76,1.76,6.823356668,3.876907198,139.6736901,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,AUG 2011,2.24,2.24,1.515360724,0.676500323,9.523142143,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,SEP 2011,1.79,1.79,4.260281393,2.380045471,52.63980902,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,OCT 2011,1.79,1.79,1.098359608,0.61360872,42.72314983,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,NOV 2011,1.71,1.71,5.770851827,3.37476715,105.8355138,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,DEC 2011,2.24,2.24,1.407065262,0.628154135,52.13960277,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,JAN 2012,1.84,1.84,2.970882997,1.614610324,121.1293122,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,FEB 2012,1.77,1.77,3.298596737,1.863613976,148.0641304,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,MAR 2012,1.84,1.84,4.038749182,2.194972381,174.3905557,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,APR 2012,2.31,2.31,1.533862492,0.664009737,53.4926244,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,MAY 2012,2.33,2.33,1.593944291,0.684096262,55.11079489,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,JUN 2012,1.86,1.86,1.8758626,1.00852828,29.52970803,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG81553,JUL 2012,1.89,1.89,0.030414463,0.016092308,0.471182787,OLVI GROUP,MAINSTREAM,FIZZ,PEAR,PET,1,FIZZ PEAR 4.7% CP 1L,Fizz Pear 1 PET,0.047
Maxima,TG67393,MAY 2013,1.09,2.18,0.049350284,0.022637745,2.263774503,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,JUN 2013,1.19,2.38,2.05364936,0.862877883,69.18986301,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,JUL 2013,1.19,2.38,16.1343367,6.779133065,543.5847849,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,AUG 2013,1.29,2.58,11.17335764,4.330758776,227.7762578,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,SEP 2013,1.19,2.38,11.37209673,4.778191902,251.3090031,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,OCT 2013,1.29,2.58,7.604881121,2.947628342,150.9333092,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,NOV 2013,1.29,2.58,6.744943029,2.614319003,133.8662046,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,DEC 2013,1.29,2.58,5.234921164,2.029039211,101.4519605,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,JAN 2014,1.29,2.58,6.096050596,2.362810308,118.1405154,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,FEB 2014,1.29,2.58,5.752349366,2.229592778,9.161980973,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG67393,MAR 2014,1.19,2.38,10.93868377,4.596085616,25.43653339,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.5% CT 0.5L,Fizz Strawberry 0.5 can,0.045
Maxima,TG49676,APR 2011,1.04,2.08,22.61842872,10.87424458,318.0171562,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAY 2011,1.04,2.08,21.28809675,10.2346619,116.284155,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUN 2011,1.04,2.08,25.74237011,12.37613948,150.0133806,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUL 2011,1.04,2.08,27.09601722,13.02693136,456.3905106,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,AUG 2011,1.04,2.08,19.97253185,9.602178774,135.9387466,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,SEP 2011,0.96,1.93,19.26815408,9.983499525,268.0513258,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,OCT 2011,0.96,1.93,18.40837345,9.538017332,244.6631545,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,NOV 2011,1.04,2.08,15.33966111,7.374837072,136.4612824,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,DEC 2011,1.04,2.08,15.62417312,7.511621692,151.7468803,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JAN 2012,1.15,2.31,11.41586226,4.941931716,494.1931716,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,FEB 2012,1.36,2.72,6.994769073,2.571606277,257.1606277,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAR 2012,1.36,2.72,7.163385064,2.63359745,263.359745,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,APR 2012,1.36,2.72,10.11385092,3.718327543,371.8327543,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAY 2012,1.36,2.72,10.15511002,3.733496333,373.3496333,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUN 2012,1.21,2.42,13.59490141,5.617727857,561.7727857,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUL 2012,1.36,2.72,9.727133123,3.576151884,357.6151884,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,AUG 2012,1.39,2.78,9.980630153,3.590154731,359.0154731,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,SEP 2012,1.19,2.38,18.23831966,7.66315952,766.315952,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,OCT 2012,1.19,2.38,10.86804638,4.566406043,451.6175576,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,NOV 2012,1.19,2.38,15.03306939,6.31641571,624.6935137,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,DEC 2012,1.19,2.38,7.216387633,3.032095644,303.2095644,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JAN 2013,1.09,2.18,11.11604455,5.099103006,509.9103006,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,FEB 2013,1.29,2.58,5.191258599,2.012115736,201.2115736,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAR 2013,1.39,2.78,6.446597867,2.318920096,231.8920096,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,APR 2013,1.09,2.18,9.929775458,4.554942871,455.4942871,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAY 2013,1.19,2.38,13.18377665,5.539401952,553.9401952,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUN 2013,1.19,2.38,11.50144749,4.832540961,387.4972969,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JUL 2013,1.09,2.18,7.264532957,3.332354567,267.204851,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,AUG 2013,1.29,2.58,0.603472643,0.233904125,12.30218747,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,SEP 2013,1.19,2.38,0.205867723,0.086499043,4.549417171,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,OCT 2013,1.39,2.78,0.020988341,0.007549763,0.386585615,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,NOV 2013,1.29,2.58,0.048695971,0.018874408,0.966464036,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,DEC 2013,1.39,2.78,0.067137018,0.024150006,1.207500321,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,JAN 2014,1.29,2.58,0.009739194,0.003774882,0.188744075,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG49676,MAR 2014,1.09,2.18,0.057579526,0.026412627,0.198430139,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,can,0.5,FIZZ STRAWBERRY 4.7% CT 0.5L,Fizz Strawberry 0.5 can,0.047
Maxima,TG23224,MAR 2013,2.49,2.49,4.71668673,1.894251699,147.0791732,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,APR 2013,1.99,1.99,12.16730357,6.114222898,302.6846046,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,MAY 2013,2.09,2.09,14.03004436,6.712939883,332.3240889,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,JUN 2013,2.09,2.09,19.90827852,9.525492114,947.6912104,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,JUL 2013,2.39,2.39,8.505314342,3.55870893,354.0559514,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,AUG 2013,2.09,2.09,18.46008436,8.83257625,883.257625,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,SEP 2013,2.39,2.39,6.246070389,2.613418573,261.3418573,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,OCT 2013,2.39,2.39,6.624551553,2.771778892,277.1778892,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,NOV 2013,2.09,2.09,13.64526826,6.528836488,652.8836488,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,DEC 2013,2.39,2.39,5.385589961,2.253384921,224.2568673,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,JAN 2014,1.88,1.88,11.86767795,6.312594653,628.2294198,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,FEB 2014,2.29,2.29,6.710336023,2.930277739,12.74820698,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG23224,MAR 2014,2.29,2.29,5.85773136,2.557961292,12.02083884,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.5% CP 1L,Fizz Strawberry 1 PET,0.045
Maxima,TG18045,APR 2011,2.24,2.24,9.860834578,4.402158294,24.1275106,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
Maxima,TG18045,MAY 2011,1.9,1.9,38.56674756,20.29828819,192.0207261,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
Maxima,TG18045,JUN 2011,1.79,1.79,57.77147544,32.27456729,1546.508783,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
Maxima,TG18045,JUL 2011,2.24,2.24,20.98754692,9.36944059,141.7697444,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
Maxima,TG18045,AUG 2011,1.77,1.77,54.53983979,30.81346881,1409.654615,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
Maxima,TG18045,SEP 2011,1.87,1.87,27.5906119,14.75433791,323.1997274,OLVI GROUP,MAINSTREAM,FIZZ,STRAWBERRY,PET,1,FIZZ STRAWBERRY 4.7% CP 1L,Fizz Strawberry 1 PET,0.047
